Item Number,Level 1,Level 2,Level 3,Level 4,Level 5,Description Line 1_x,Brand Name,Pack Size,Unit of Measure_x,Priced by Weight,Description Line 2,Description Line 3,Class Name,Special Order,Item Image,On Hand Quantity_x,Item Avg. Weight,Due Date,Unit of Measure_y,Description Line 1_y,On Hand Quantity_y,Quantity Ordered,Open Balance,Expected Date
18004,47.65,47.65,47.0,44.5,39.25,Apple Cider Vinegar 2/5L,Beaufor,2/5L,CASE,N,32925,,VINEGARS,N,,11,0.0,/  /,CASE,Apple Cider Vinegar 2/5L,11,10.0,10.0,08/03/23
18023,43.8,43.15,42.5,41.9,41.25,Oat Flour Organic*,Golden Organics,25lb,CASE,N,,,FLOUR,Y,,0,0.0,07/26/23,CASE,Oat Flour Organic*,0,2.0,2.0,07/26/23
18025,69.8,68.75,67.7,66.7,65.75,Spelt Flour,Golden Organics,25lb,BAG,N,,,FLOUR,N,,0,0.0,07/26/23,BAG,Spelt Flour,0,3.0,3.0,07/26/23
18240,76.3,75.25,74.2,71.2,62.85,Spaghetti GF,Sogno Toscano,10/500g,CASE,N,4000.16,,PASTA DRIED,N,,0,0.0,07/26/23,CASE,Spaghetti GF,1,1.0,1.0,07/31/23
19803,174.75,172.3,169.9,163.1,143.9,La Belle Custom Logo,ChocoButter,588ct,CASE,N,,,CHOCOLATE DECOR,N,,11,0.0,07/24/23,CASE,La Belle Custom Logo,11,24.0,24.0,07/24/23
20018,171.25,168.85,166.5,159.8,141.0,Tahini Bulk Pail,Soom,40lb,PAIL,N,,,PRESERVES,N,,25,0.0,/  /,PAIL,Tahini Bulk Pail,25,65.0,65.0,08/08/23
20020,189.8,187.15,184.55,177.15,156.3,Tahini Bulk Pail Organic*,Soom,40lb,PAIL,N,,,PRESERVES,Y,,0,0.0,/  /,PAIL,Tahini Bulk Pail Organic*,0,4.0,4.0,08/08/23
20046,143.6,141.55,139.6,134.0,118.25,Oil Extra Virgin Olive French,Nicolas Alziari,6/16.9oz,CASE,N,,,OILS OLIVE,N,,1,0.0,/  /,CASE,Oil Extra Virgin Olive French,1,6.0,6.0,08/08/23
20655,98.45,97.05,95.7,91.9,81.1,Tahini 12/16oz,Soom,12/16oz,CASE,N,,,PRESERVES,N,,11,0.0,/  /,CASE,Tahini 12/16oz,11,5.0,5.0,08/08/23
22225,0.0,0.0,0.0,0.0,0.0,Gary PC Description,,,PC.,N,,,,N,,2,0.0,07/24/23,PC.,Gary PC Description,2,1.0,1.0,07/24/23
23001,62.9,62.0,61.15,58.7,48.9,White Peach Puree (Peche Blanche),adamance,4/1kg,CASE,N,41190,,PUREE,N,,19,0.0,/  /,CASE,White Peach Puree (Peche Blanche),19,15.0,15.0,07/31/23
23003,92.6,91.3,90.05,86.45,72.05,Raspberry Puree (Framboise),adamance,4/1kg,CASE,N,41188,,PUREE,N,,15,0.0,/  /,CASE,Raspberry Puree (Framboise),15,15.0,15.0,07/31/23
23007,70.9,69.9,68.9,66.15,55.15,Mango Puree (Mangue),adamance,4/1kg,CASE,N,32360,,PUREE,N,,-1,0.0,/  /,CASE,Mango Puree (Mangue),-1,25.0,25.0,07/31/23
23009,62.9,62.0,61.15,58.7,48.9,Wild Blueberry Puree (Myrtille),adamance,4/1kg,CASE,N,48591,,PUREE,N,,8,0.0,/  /,CASE,Wild Blueberry Puree (Myrtille),8,10.0,10.0,07/31/23
23010,74.3,73.25,72.25,69.35,57.8,Passion Fruit Puree,adamance,4/1kg,CASE,N,48102,,PUREE,N,,10,0.0,/  /,CASE,Passion Fruit Puree,11,20.0,20.0,07/31/23
23011,66.05,65.1,64.2,61.65,51.35,Strawberry Puree (Fraise),adamance,4/1kg,CASE,N,48156,,PUREE,N,,17,0.0,/  /,CASE,Strawberry Puree (Fraise),17,15.0,15.0,07/31/23
24156,55.9,55.15,54.35,52.2,43.5,"Tart Shell Round Chocolate 4""",La Folie,40ct,CASE,N,78450,,TART SHELLS,N,,0,0.0,/  /,CASE,"Tart Shell Round Chocolate 4""",0,8.0,8.0,07/31/23
25034,2.3,2.3,2.25,2.15,1.9,Bulgur Wheat Medium,Giusto's,25lb,CASE,Y,,,GRAINS,N,,3,25.0,/  /,CASE,Bulgur Wheat Medium,3,5.0,5.0,08/10/23
25035,1.3,1.25,1.25,1.2,1.05,Steel Cut Oats,Giusto's,50lb,CASE,Y,,,GRAINS,N,,3,50.0,/  /,CASE,Steel Cut Oats,3,10.0,10.0,08/10/23
25036,1.6,1.55,1.55,1.5,1.3,GF Tapioca Flour/Starch 50lb,Giusto's,50lb,CASE,Y,,,FLOUR,N,,17,50.0,/  /,CASE,GF Tapioca Flour/Starch 50lb,17,35.0,35.0,08/10/23
25037,1.65,1.65,1.6,1.55,1.35,White Rice Flour GF,Giusto's,50lb,CASE,Y,,,FLOUR,N,,2,0.0,/  /,CASE,White Rice Flour GF,2,15.0,15.0,08/10/23
25039,66.75,65.8,64.9,62.3,54.95,All Purpose Flour GF,Giusto's,25lb,CASE,N,,,FLOUR,N,,12,0.0,/  /,CASE,All Purpose Flour GF,12,10.0,10.0,08/10/23
25041,49.15,47.75,47.1,45.2,39.9,Snowflake AP Flour Unbleached,Giusto's,50lb,BAG,N,,,FLOUR,N,,8,0.0,/  /,BAG,Snowflake AP Flour Unbleached,8,35.0,35.0,08/10/23
25042,54.8,52.5,51.75,49.7,43.85,Artisan Malted Bread Flour Unbleach,Giusto's,50lb,BAG,N,,,FLOUR,N,,8,0.0,/  /,BAG,Artisan Malted Bread Flour Unbleach,8,5.0,5.0,08/10/23
25055,83.65,82.45,81.3,78.05,68.9,Gluten Free Multi Purpose Flour,Cup4Cup,25lb,CASE,N,,,FLOUR,N,,16,0.0,/  /,CASE,Gluten Free Multi Purpose Flour,16,75.0,75.0,08/07/23
25058,83.65,82.45,81.3,78.05,68.9,Multi Purpose Flour Dairy Free GF,Cup4Cup,25lb,CASE,N,,,FLOUR,N,,-1,0.0,/  /,CASE,Multi Purpose Flour Dairy Free GF,-2,25.0,25.0,08/07/23
26001,62.6,61.7,60.85,58.4,51.55,Cranberry Hazelnut Crisps 12/5.3oz,Raincoast Crisp,12/5.3oz,CASE,N,71075,,CRACKERS,N,,2,0.0,07/24/23,CASE,Cranberry Hazelnut Crisps 12/5.3oz,2,25.0,25.0,07/24/23
26002,62.6,61.7,60.85,58.4,51.55,Rosemary Raisin Pecan Crisp 12/5.3z,Raincoast Crisp,12/5.3oz,CASE,N,71165,,CRACKERS,N,,12,0.0,07/24/23,CASE,Rosemary Raisin Pecan Crisp 12/5.3z,12,10.0,10.0,07/24/23
26003,62.6,61.7,60.85,58.4,51.55,Fig & Olive Crisps 12/5.3oz,Raincoast Crisp,12/5.3oz,CASE,N,71105,,CRACKERS,N,,6,0.0,07/24/23,CASE,Fig & Olive Crisps 12/5.3oz,6,15.0,15.0,07/24/23
26004,62.6,61.7,60.85,58.4,51.55,Salty Date & Almond Crisps 12/5.3oz,Raincoast Crisp,12/5.3oz,CASE,N,71195,,CRACKERS,N,,-1,0.0,07/24/23,CASE,Salty Date & Almond Crisps 12/5.3oz,-1,25.0,25.0,07/24/23
26007,62.6,61.7,60.85,58.4,51.55,GF Rosemary Raisin Crisp 12/5.3oz,Raincoast Crisp,12/5.3oz,CASE,N,71355,Gluten Free Ingredients,CRACKERS,N,,2,0.0,07/24/23,CASE,GF Rosemary Raisin Crisp 12/5.3oz,2,5.0,5.0,07/24/23
26019,62.6,61.7,60.85,58.4,51.55,GF Salty Date Crisps,Raincoast Crisp,12/5.3oz,CASE,N,71325,Gluten Free Ingredients,CRACKERS,N,,4,0.0,07/24/23,CASE,GF Salty Date Crisps,4,25.0,25.0,07/24/23
29999,80.95,75.15,73.05,70.15,61.9,Oats Rolled Organic,Potenza,50lb,CASE,N,,,GRAINS,N,,0,0.0,07/26/23,CASE,Oats Rolled Organic,0,4.0,4.0,07/26/23
30027,44.45,0.0,0.0,41.5,36.6,"Corn Tortilla 6.5"" Nixtamal",Raquelitas,6/120ct,CASE,N,12774,,LATIN FOODS,N,,17,0.0,/  /,CASE,"Corn Tortilla 6.5"" Nixtamal",17,30.0,30.0,07/31/23
30036,20.0,19.75,19.45,18.7,16.5,"Blue Corn Tortilla 4"" Par Cooked*",Bolder Chip,3/50ct,CASE,N,,,LATIN FOODS,Y,,11,0.0,/  /,CASE,"Blue Corn Tortilla 4"" Par Cooked*",11,55.0,55.0,07/27/23
30038,38.6,38.05,37.5,36.0,31.8,Blue Corn Tortilla Chips Cooked*,Bolder Chip,6lb,CASE,N,,,LATIN FOODS,Y,,2,0.0,/  /,CASE,Blue Corn Tortilla Chips Cooked*,2,1.0,1.0,07/27/23
30039,68.95,68.0,67.05,64.35,56.8,"12"" Corn Tortilla Tolteca 6/12",Raquelitas,12/12ct,CASE,N,17360,,LATIN FOODS,N,,6,0.0,/  /,CASE,"12"" Corn Tortilla Tolteca 6/12",6,4.0,4.0,07/31/23
30901,86.25,85.0,81.35,80.5,71.0,Chocolate Twist Large,Delifrance,70/3oz,CASE,N,S1973,,CROISS & DANISH,N,,4,0.0,/  /,CASE,Chocolate Twist Large,4,8.0,8.0,07/31/23
30911,136.85,134.95,133.05,127.75,112.7,Croissant Chocolate Large P&B,Delifrance,150/2.8oz,CASE,N,18862,,CROISS & DANISH,N,,3,0.0,/  /,CASE,Croissant Chocolate Large P&B,3,6.0,6.0,07/31/23
30942,98.4,97.05,95.7,91.85,81.05,Cake Strawberry Layer Strip,Delifrance,4/820g,CASE,N,75639,,CAKES & PIES,N,,0,0.0,/  /,CASE,Cake Strawberry Layer Strip,0,4.0,4.0,07/31/23
31007,47.85,47.2,46.5,44.65,39.4,Caperberries 6/32oz,Divina,6/32oz,CASE,N,,,CAPERS,N,,2,0.0,/  /,CASE,Caperberries 6/32oz,2,2.0,2.0,08/03/23
31097,48.9,47.5,46.85,45.0,39.7,Macarons Assorted 2/35ct,LCP,2/35ct,CASE,N,,,PATISSERIES,N,,51,0.0,/  /,CASE,Macarons Assorted 2/35ct,51,50.0,50.0,07/31/23
32001,50.05,49.35,48.65,46.7,41.2,Brioche Braided Unsliced,LCP,5/21oz,CASE,N,PF739,,BREAD,N,,8,0.0,/  /,CASE,Brioche Braided Unsliced,8,4.0,4.0,07/31/23
33041,3.25,3.0,2.95,2.8,2.32,Coconut Ribbon Chip Unsweet,Potenza,25lb,BAG,Y,,,FRUITS,N,,3,25.0,07/26/23,BAG,Coconut Ribbon Chip Unsweet,3,2.0,2.0,08/01/23
33041,3.25,3.0,2.95,2.8,2.32,Coconut Ribbon Chip Unsweet,Potenza,25lb,BAG,Y,,,FRUITS,N,,3,25.0,07/26/23,BAG,Coconut Ribbon Chip Unsweet,3,2.0,2.0,07/26/23
33054,1.95,1.95,1.75,1.7,1.5,Garbanzo Flour,Giusto's,25lb,CASE,Y,,,FLOUR,N,,6,25.0,/  /,CASE,Garbanzo Flour,4,15.0,15.0,08/10/23
33073,52.7,52.0,51.25,49.2,43.4,Durum Flour Extra Fancy,Dawn,50lb,BAG,N,,,FLOUR,N,,0,0.0,/  /,BAG,Durum Flour Extra Fancy,0,3.0,3.0,07/27/23
33093,9.4,9.95,9.8,9.4,8.3,Duck Legs Moulard 12-14oz  FRZ,Rougie,6ct,PC.,Y,,,MEAT POULTRY,N,,66,6.0,/  /,PC.,Duck Legs Moulard 12-14oz  FRZ,66,32.0,32.0,09/11/23
33099,13.65,13.65,13.3,12.75,11.25,Duck Breast FRZ,Rougie,1lb,PC.,Y,,,MEAT POULTRY,N,,90,1.0,/  /,PC.,Duck Breast FRZ,90,300.0,300.0,09/11/23
33100,50.1,53.65,52.9,50.1,44.2,Foie Gras Slices IQF 20ct*,Rougie,2lb,PC.,Y,5700007,,MEAT POULTRY,Y,,0,2.2,/  /,PC.,Foie Gras Slices IQF 20ct*,0,12.0,12.0,09/11/23
34004,51.65,50.95,50.25,48.2,42.55,Olives  Nicoise Pitted,Silano,4kg,PAIL,N,FR406,,OLIVES,N,,4,0.0,/  /,PAIL,Olives  Nicoise Pitted,4,20.0,20.0,07/27/23
35099,2.1,2.1,2.05,1.95,1.75,Polenta Fine WHITE,Woodland,25lb,CASE,Y,G52D,,FLOUR,N,,1,25.0,/  /,CASE,Polenta Fine WHITE,1,2.0,2.0,07/26/23
35101,2.8,2.6,2.4,2.25,2.0,Polenta Coarse YELLOW,Woodland,25lb,CASE,Y,G49D,,FLOUR,N,,4,25.0,/  /,CASE,Polenta Coarse YELLOW,4,2.0,2.0,07/26/23
35215,191.5,209.25,206.35,183.1,172.35,Satilia 62% Dark Choc (Feves),Valrhona,26lb,CASE,N,7346,,CHOC COUVERTURE,N,,14,0.0,/  /,CASE,Satilia 62% Dark Choc (Feves),14,20.0,20.0,07/31/23
36855,50.0,50.0,48.65,46.7,41.2,Black Vinegar*,Koon Chun,12/16.9oz,CASE,N,,,VINEGARS,Y,,6,0.0,/  /,CASE,Black Vinegar*,6,4.0,4.0,08/01/23
37134,4.35,4.3,4.25,4.05,3.6,Ricotta Salata,Zerto,4/8lb,CASE,Y,,,CHEESE ITALY,N,,0,30.0,07/24/23,CASE,Ricotta Salata,0,3.0,3.0,07/31/23
37134,4.35,4.3,4.25,4.05,3.6,Ricotta Salata,Zerto,4/8lb,CASE,Y,,,CHEESE ITALY,N,,0,30.0,07/24/23,CASE,Ricotta Salata,0,1.0,1.0,07/31/23
37500,11.0,10.85,10.7,10.3,9.1,Gruyere Austrian,Austrian Alps,2/7lb,CASE,Y,,,CHEESE AUSTRIA,N,,2,16.5,07/24/23,CASE,Gruyere Austrian,2,25.0,25.0,07/31/23
38100,9.8,9.55,9.15,8.6,8.1,Iberico Queso,Albeniz,2/8lb,CASE,Y,,,CHEESE SPAIN,N,,0,13.0,/  /,CASE,Iberico Queso,0,2.0,2.0,07/31/23
40001,37.65,37.15,36.6,35.15,31.0,Garlic Dill Pickles 6/32oz,Batampte,6/32oz,CASE,N,,,PICKLES,N,,3,0.0,/  /,CASE,Garlic Dill Pickles 6/32oz,3,10.0,10.0,07/31/23
40002,37.65,37.15,36.6,35.15,31.0,Half Sour Pickles 6/32oz,Batampte,6/32oz,CASE,N,,,PICKLES,N,,-5,0.0,/  /,CASE,Half Sour Pickles 6/32oz,-5,25.0,25.0,07/31/23
40004,37.4,36.85,36.35,34.9,30.8,Kraut 6/32oz,Batampte,6/32oz,CASE,N,,,RELISH & KRAUT,N,,-2,0.0,/  /,CASE,Kraut 6/32oz,-2,15.0,15.0,07/31/23
40007,65.3,64.4,63.5,60.95,53.8,Kraut Pail,Batampte,5gal,PAIL,N,,,RELISH & KRAUT,N,,5,0.0,/  /,PAIL,Kraut Pail,5,6.0,6.0,07/31/23
40013,35.0,34.55,34.05,32.7,28.85,Red Horseradish 12/8oz,Batampte,12/8oz,CASE,N,,,HORSERADISH,N,,3,0.0,/  /,CASE,Red Horseradish 12/8oz,3,5.0,5.0,07/31/23
40014,35.0,35.0,34.05,32.7,28.85,White Horseradish 12/8oz,Batampte,12/8oz,CASE,N,74301-00400,,HORSERADISH,N,,4,0.0,/  /,CASE,White Horseradish 12/8oz,4,5.0,5.0,07/31/23
40019,36.5,36.0,35.5,34.1,30.1,Deli Mustard Squeeze Bottle 12/12oz,Batampte,12/12oz,CASE,N,,,MUSTARD,N,,5,0.0,/  /,CASE,Deli Mustard Squeeze Bottle 12/12oz,5,10.0,10.0,07/31/23
40023,57.45,56.65,55.85,53.6,47.3,Half Sour Pickles Small,Batampte,5gal,PAIL,N,,,PICKLES,N,,14,0.0,/  /,PAIL,Half Sour Pickles Small,14,12.0,12.0,07/31/23
40024,57.45,56.65,55.85,53.6,44.7,Garlic Dill Pickles Small,Batampte,5gal,PAIL,N,,,PICKLES,N,,12,0.0,/  /,PAIL,Garlic Dill Pickles Small,12,6.0,6.0,07/31/23
40100,14.6,0.0,0.0,13.6,12.0,Guajillo Powder SM,Potenza,16oz,PC.,N,16oz,,SPICES,N,,2,0.0,07/26/23,PC.,Guajillo Powder SM,4,6.0,6.0,07/26/23
40996,166.75,164.4,162.1,155.65,137.35,Fava Beans Peeled Habas,D'Allasandro,25lb,CASE,N,,,BEANS,N,,3,0.0,/  /,CASE,Fava Beans Peeled Habas,3,5.0,5.0,07/26/23
41002,10.1,10.1,9.4,8.75,7.75,Mild Chile Threads,D'Allasandro,1.5oz,PC.,N,,,SPICES,N,,1,0.0,/  /,PC.,Mild Chile Threads,1,12.0,12.0,07/26/23
41005,12.6,11.7,0.0,10.95,9.65,Beet Powder SM,Potenza,19oz,PC.,N,16oz,,SPICES,N,,0,0.0,07/26/23,PC.,Beet Powder SM,0,12.0,12.0,07/26/23
41009,32.6,30.25,29.45,28.25,24.95,Onion Powder LG,Potenza,96oz,PC.,N,88oz,,SPICES,N,,5,0.0,07/26/23,PC.,Onion Powder LG,5,3.0,3.0,07/26/23
41012,5.9,5.45,5.1,4.75,4.2,Sesame Seed White SM,Potenza,19oz,PC.,N,22oz,,SPICES,N,,0,0.0,07/26/23,PC.,Sesame Seed White SM,0,6.0,6.0,07/26/23
41016,19.6,19.6,0.0,16.95,15.0,Peppercorn Pink SM,Potenza,10oz,PC.,N,,,PEPPER,N,,4,0.0,07/26/23,PC.,Peppercorn Pink SM,5,6.0,6.0,07/26/23
41034,46.0,46.0,42.7,39.85,35.2,Pepper Black Whole LG,Potenza,96oz,PC.,N,,,PEPPER,N,,7,0.0,07/26/23,PC.,Pepper Black Whole LG,9,12.0,12.0,07/26/23
41036,16.6,16.6,16.15,15.5,13.7,Aleppo Pepper Flakes,D'Allasandro,16oz,PC.,N,,,PEPPER,N,,-1,0.0,/  /,PC.,Aleppo Pepper Flakes,-1,30.0,30.0,07/26/23
41037,11.6,10.7,9.95,9.3,8.2,Pepper White Ground SM,Potenza,16oz,PC.,N,,,PEPPER,N,,1,0.0,07/26/23,PC.,Pepper White Ground SM,1,3.0,3.0,07/26/23
41040,43.85,40.5,37.6,35.1,31.0,Pepper Black Rest Grind LG,Potenza,80oz,PC.,N,14 Mesh,,PEPPER,N,,0,0.0,07/26/23,PC.,Pepper Black Rest Grind LG,0,3.0,3.0,07/26/23
41052,13.9,13.9,12.9,12.05,10.65,Lavender SM,Potenza,4oz,PC.,N,,,SPICES,N,,5,0.0,07/26/23,PC.,Lavender SM,5,6.0,6.0,07/26/23
41054,20.0,20.0,18.55,17.35,15.3,Oregano Mediterranean LG,Potenza,24oz,PC.,N,1.5lb,,SPICES,N,,5,0.0,07/26/23,PC.,Oregano Mediterranean LG,3,3.0,3.0,07/26/23
41057,36.8,33.95,31.55,29.45,26.0,Paprika Hungarian LG,Potenza,80oz,PC.,N,5lb,,SPICES,N,,3,0.0,07/26/23,PC.,Paprika Hungarian LG,3,3.0,3.0,07/26/23
41060,34.75,34.75,0.0,32.4,28.6,Cardamom Ground 16oz,Potenza,16oz,PC.,N,16oz,,SPICES,N,,6,0.0,07/26/23,PC.,Cardamom Ground 16oz,6,6.0,6.0,07/26/23
41062,20.45,18.85,17.5,16.35,14.45,Peppercorn Tellicherry SM,Potenza,18oz,PC.,N,,,PEPPER,N,,0,0.0,07/26/23,PC.,Peppercorn Tellicherry SM,0,6.0,6.0,07/26/23
41066,30.5,30.5,28.3,26.45,23.35,Sesame Seed White LG,Potenza,96oz,PC.,N,5lb,,SPICES,N,,0,0.0,07/26/23,PC.,Sesame Seed White LG,0,9.0,9.0,07/26/23
41067,36.45,33.65,31.25,29.15,25.75,Pepper Cayenne 40K  LG,Potenza,80oz,PC.,N,,,SPICES,N,,3,0.0,07/26/23,PC.,Pepper Cayenne 40K  LG,3,3.0,3.0,07/26/23
41071,11.05,10.2,9.5,8.85,7.8,Sesame Seed Black SM,Potenza,16oz,PC.,N,22oz,,SPICES,N,,5,0.0,07/26/23,PC.,Sesame Seed Black SM,5,6.0,6.0,07/26/23
41077,33.8,31.2,29.0,27.05,23.85,Sesame Seed Black LG,Potenza,96oz,PC.,N,,,SPICES,N,,5,0.0,07/26/23,PC.,Sesame Seed Black LG,3,6.0,6.0,07/26/23
41078,10.6,10.6,9.8,9.15,8.1,Ginger Ground SM,Potenza,16oz,PC.,N,,,SPICES,N,,5,0.0,07/26/23,PC.,Ginger Ground SM,5,6.0,6.0,07/26/23
41081,7.9,7.35,7.35,6.85,6.05,Bay Leaves Whole LG,Potenza,12oz,PC.,N,8oz,,SPICES,N,,1,0.0,07/26/23,PC.,Bay Leaves Whole LG,1,3.0,3.0,07/26/23
41086,193.4,178.55,165.8,154.75,136.55,Pepper Black Rest Grind 25lb,Potenza,25lb,CASE,N,,,PEPPER,N,,0,0.0,07/26/23,CASE,Pepper Black Rest Grind 25lb,0,1.0,1.0,07/26/23
41089,6.95,6.4,5.95,5.55,4.9,Pepper Black Whole SM,Potenza,18oz,PC.,N,18oz,,PEPPER,N,,7,0.0,07/26/23,PC.,Pepper Black Whole SM,7,12.0,12.0,07/26/23
41092,23.4,0.0,0.0,21.85,19.3,Szechuan Peppercorn SM,D'Allasandro,16oz,PC.,N,,,PEPPER,N,,7,0.0,/  /,PC.,Szechuan Peppercorn SM,7,12.0,12.0,07/26/23
41094,30.8,28.4,26.4,24.65,21.75,Pepper Crushed Red LG,Potenza,56oz,PC.,N,4lb,,PEPPER,N,,3,0.0,07/26/23,PC.,Pepper Crushed Red LG,3,6.0,6.0,07/26/23
41095,17.85,17.85,16.55,15.45,13.65,Peppercorn White SM,Potenza,20oz,PC.,N,,,PEPPER,N,,1,0.0,07/26/23,PC.,Peppercorn White SM,1,6.0,6.0,07/26/23
41098,56.75,56.75,52.7,49.2,43.4,Peppercorn Tellicherry LG,Potenza,96oz,PC.,N,5lb,,PEPPER,N,,0,0.0,07/26/23,PC.,Peppercorn Tellicherry LG,0,6.0,6.0,07/26/23
41099,5.8,5.35,5.0,4.65,4.1,Chili Powder Light SM,Potenza,18oz,PC.,N,,,SPICES,N,,2,0.0,07/26/23,PC.,Chili Powder Light SM,2,3.0,3.0,07/26/23
41104,40.55,40.55,37.65,35.15,31.0,Chili Powder Dark LG,Potenza,80oz,PC.,N,,,SPICES,N,,2,0.0,07/26/23,PC.,Chili Powder Dark LG,2,3.0,3.0,07/26/23
41112,36.45,33.65,31.25,29.15,25.75,Cumin Ground LG,Potenza,80oz,PC.,N,,,SPICES,N,,2,0.0,07/26/23,PC.,Cumin Ground LG,2,6.0,6.0,07/26/23
41113,31.15,31.15,28.9,27.0,22.5,Dill Weed LG,Potenza,30oz,PC.,N,,,SPICES,N,,1,0.0,07/26/23,PC.,Dill Weed LG,1,3.0,3.0,07/26/23
41116,30.75,33.1,30.75,28.7,25.3,Garlic Powder LG,Potenza,80oz,PC.,N,88oz,,SPICES,N,,0,0.0,07/26/23,PC.,Garlic Powder LG,1,6.0,6.0,07/26/23
41126,23.65,0.0,0.0,22.1,19.5,Rosemary Cut & Sifted LG*,Potenza,56oz,PC.,N,,,SPICES,Y,,-1,0.0,07/26/23,PC.,Rosemary Cut & Sifted LG*,-1,1.0,1.0,07/26/23
41132,52.4,51.65,50.95,48.9,43.15,Balsamic White 2/5L,Ambrosia,2/5L,CASE,N,,,VINEGARS,N,,2,0.0,/  /,CASE,Balsamic White 2/5L,2,2.0,2.0,07/31/23
41137,4.2,3.9,3.6,3.4,3.0,Celery Seed Whole SM,Potenza,16oz,PC.,N,,,SPICES,N,,2,0.0,07/26/23,PC.,Celery Seed Whole SM,2,6.0,6.0,07/26/23
41157,9.95,9.95,9.2,8.6,7.6,Herbs De Provence SM,Potenza,9oz,PC.,N,,,SPICES,N,,5,0.0,07/26/23,PC.,Herbs De Provence SM,5,9.0,9.0,07/26/23
41160,3.4,3.35,3.3,3.2,2.8,Ginger Crystallized Diced,Potenza,44lb,CASE,Y,,,SPICES,N,,2,44.0,07/25/23,CASE,Ginger Crystallized Diced,2,2.0,2.0,08/01/23
41172,40.65,43.75,40.65,37.95,33.45,Green Cardamom Whole SM,D'Allasandro,10oz,PC.,N,,,SPICES,N,,-2,0.0,07/26/23,PC.,Green Cardamom Whole SM,-2,6.0,6.0,07/26/23
41187,15.9,15.9,14.8,13.8,12.2,Coriander Whole LG,Potenza,48oz,PC.,N,50oz,,SPICES,N,,1,0.0,07/26/23,PC.,Coriander Whole LG,1,3.0,3.0,07/26/23
41188,28.9,26.65,24.75,23.1,20.4,Pepper Black Table Grind LG,Potenza,80oz,PC.,N,20 Mesh,,PEPPER,N,,3,0.0,07/26/23,PC.,Pepper Black Table Grind LG,3,3.0,3.0,07/26/23
41191,22.7,21.1,0.0,19.7,17.4,Ras el Hanout SM,Potenza,16oz,JAR,N,,,SPICES,N,,5,0.0,/  /,JAR,Ras el Hanout SM,5,6.0,6.0,07/26/23
41192,11.65,10.75,10.0,9.3,8.2,Oregano Mexican LG,Potenza,24oz,PC.,N,,,SPICES,N,,6,0.0,07/26/23,PC.,Oregano Mexican LG,6,3.0,3.0,07/26/23
41195,2.95,2.75,0.0,2.6,2.3,Flax Seed,Giusto's,50lb,CASE,Y,,,GRAINS,N,,0,50.0,/  /,CASE,Flax Seed,0,5.0,5.0,08/10/23
41211,37.55,34.9,34.4,32.55,28.75,Chimayo LG*,Potenza,90oz,PC.,N,90oz,,SPICES,Y,,2,0.0,07/26/23,PC.,Chimayo LG*,2,3.0,3.0,07/26/23
41212,15.35,14.2,13.15,12.3,10.85,Paprika Smoked SM,Potenza,16oz,PC.,N,16oz,,SPICES,N,,5,0.0,07/26/23,PC.,Paprika Smoked SM,5,6.0,6.0,07/26/23
41241,3.35,0.0,0.0,2.7,2.25,Oregano Mexican SM,Potenza,7oz,PC.,N,,,SPICES,N,,-1,0.0,07/26/23,PC.,Oregano Mexican SM,-1,6.0,6.0,07/26/23
41261,13.3,12.35,12.0,11.5,12.42,Achiote Paste SM*,D'Allasandro,16oz,PC.,N,,,SPICES,Y,,3,0.0,/  /,PC.,Achiote Paste SM*,3,8.0,8.0,07/26/23
42014,147.1,145.35,142.05,140.45,138.9,Black Summer Truffles Fresh*,Sabatino,MARKET,PC.,Y,,,MUSH & TRUFFLES,Y,,-2,0.0,/  /,PC.,Black Summer Truffles Fresh*,-1,1.0,1.0,07/28/23
44023,132.75,130.85,129.05,123.9,103.25,Anchovy Fillets in EVOO-25oz,Scalia,6/25oz,CASE,N,,,FISH MARINATED,N,,0,0.0,/  /,CASE,Anchovy Fillets in EVOO-25oz,0,3.0,3.0,07/27/23
44054,119.6,117.95,116.3,111.65,98.5,Oil Grapeseed 6/2L,Bonelli,6/2L,CASE,N,,,OILS VEGETABLE,N,,9,0.0,/  /,CASE,Oil Grapeseed 6/2L,9,24.0,24.0,07/31/23
44055,124.6,122.85,121.15,116.3,102.6,Oil EVOO Sicilian Unfiltered,Paesano,6/1L,CASE,N,,,OILS OLIVE,N,,3,0.0,/  /,CASE,Oil EVOO Sicilian Unfiltered,3,10.0,10.0,07/31/23
45003,71.45,70.45,69.45,66.7,58.85,Anchovy Tin 24/1.5oz,Scalia,24/1.5oz,CASE,N,,,FISH MARINATED,N,,1,0.0,/  /,CASE,Anchovy Tin 24/1.5oz,2,18.0,18.0,07/27/23
45005,42.8,42.2,41.6,39.95,35.25,Artichoke Hearts 1/4 Marniated 12oz,Sclafani,12/12oz,CASE,N,,,VEGETABLES,N,,12,0.0,/  /,CASE,Artichoke Hearts 1/4 Marniated 12oz,13,12.0,12.0,08/08/23
45008,49.75,53.6,49.75,46.45,41.0,Porcini Powder SM,Potenza,14oz,PC.,N,,,MUSH & TRUFFLES,N,,3,0.0,07/26/23,PC.,Porcini Powder SM,3,6.0,6.0,07/26/23
45012,33.45,33.0,32.5,31.2,27.55,Beans Lupini 12/8oz,Sclafani,12/8oz,CASE,N,,,BEANS,N,,13,0.0,/  /,CASE,Beans Lupini 12/8oz,13,6.0,6.0,08/08/23
